Description:
	CIE Illuminant FL3.11
	Adapted from the file CIE 15 Tables.xls found on the CDROM accompanying the CIE Colorimetry 3rd Edition Technical Report (CIE 15:2004)
	The technical report and the complete CDROM may be obtained from the CIE Central Bureau (Kegelgasse 27, A-1030 Vienna, www.cie.co.at)
	Table T.6. Relative spectral power distributions of illuminants representing typical fluorescent lamps, for wavelengths lambda = 380 nm to 780 nm at 5 nm intervals
	Table T.6.2. New set of fluorescent lamps.
End
Spectrum:
	380	3.85
	385	2.91
	390	2.56
	395	2.59
	400	3.63
	405	74.54
	410	14.69
	415	17.22
	420	24.99
	425	34.4
	430	44.57
	435	228.08
	440	61.53
	445	65.31
	450	66.35
	455	64.37
	460	59.81
	465	54.24
	470	47.42
	475	41.1
	480	40.04
	485	85.54
	490	86.55
	495	53.47
	500	30.91
	505	17.41
	510	12.56
	515	10.1
	520	8.48
	525	7.74
	530	8.58
	535	21.39
	540	220.12
	545	417.35
	550	146.13
	555	36.67
	560	16.51
	565	12.56
	570	10.81
	575	25.31
	580	53.31
	585	80.75
	590	53.56
	595	44.02
	600	33.05
	605	20.26
	610	233.61
	615	118.2
	620	51.66
	625	61.27
	630	55.15
	635	12.95
	640	8.93
	645	9.77
	650	17.12
	655	13.01
	660	10.45
	665	10.33
	670	7.7
	675	6.34
	680	7.35
	685	8.22
	690	7.93
	695	5.7
	700	2.23
	705	12.43
	710	24.24
	715	8.74
	720	1.39
	725	1.23
	730	1.1
	735	0.84
	740	0.94
	745	1.23
	750	0.68
	755	0.52
	760	4.6
	765	0.45
	770	1.04
	775	0.45
	780	0.0
End
