Description:
	CIE Illuminant FL3.8
	Adapted from the file CIE 15 Tables.xls found on the CDROM accompanying the CIE Colorimetry 3rd Edition Technical Report (CIE 15:2004)
	The technical report and the complete CDROM may be obtained from the CIE Central Bureau (Kegelgasse 27, A-1030 Vienna, www.cie.co.at)
	Table T.6. Relative spectral power distributions of illuminants representing typical fluorescent lamps, for wavelengths lambda = 380 nm to 780 nm at 5 nm intervals
	Table T.6.2. New set of fluorescent lamps.
End
Spectrum:
	380	4.18
	385	2.93
	390	2.29
	395	1.98
	400	2.44
	405	70.7
	410	10.19
	415	9.79
	420	13.21
	425	17.79
	430	22.98
	435	191.43
	440	31.76
	445	33.35
	450	33.87
	455	32.89
	460	30.6
	465	28.28
	470	24.81
	475	21.6
	480	23.4
	485	68.99
	490	70.85
	495	42.29
	500	22.67
	505	11.08
	510	7.66
	515	6.07
	520	5.07
	525	4.88
	530	6.26
	535	20.29
	540	204.67
	545	390.25
	550	135.69
	555	34.57
	560	15.71
	565	12.6
	570	11.05
	575	25.05
	580	54.98
	585	82.84
	590	58.22
	595	53.06
	600	41.44
	605	25.26
	610	329.89
	615	161.29
	620	54.19
	625	66.3
	630	71.43
	635	15.74
	640	10.22
	645	10.68
	650	20.32
	655	14.13
	660	11.72
	665	11.75
	670	7.87
	675	6.38
	680	7.23
	685	8.94
	690	9.79
	695	7.26
	700	2.59
	705	17.03
	710	33.69
	715	12.02
	720	1.68
	725	1.5
	730	1.31
	735	1.01
	740	1.16
	745	1.59
	750	0.79
	755	0.67
	760	4.82
	765	0.61
	770	1.25
	775	0.79
	780	0.58
End
