Description:
	CIE Illuminant HP4
	Adapted from the file CIE 15 Tables.xls found on the CDROM accompanying the CIE Colorimetry 3rd Edition Technical Report (CIE 15:2004)
	The technical report and the complete CDROM may be obtained from the CIE Central Bureau (Kegelgasse 27, A-1030 Vienna, www.cie.co.at)
	Table T.7. High pressure discharge lamps.
End
Spectrum:
	380	9.80
	385	13.30
	390	19.97
	395	25.81
	400	24.69
	405	47.66
	410	54.44
	415	63.82
	420	85.52
	425	60.54
	430	38.37
	435	88.20
	440	44.94
	445	35.64
	450	30.75
	455	33.77
	460	40.81
	465	33.77
	470	35.28
	475	32.55
	480	29.44
	485	26.16
	490	29.96
	495	32.83
	500	33.58
	505	41.16
	510	32.93
	515	32.13
	520	34.45
	525	30.12
	530	41.13
	535	187.10
	540	101.37
	545	123.96
	550	42.47
	555	34.73
	560	31.82
	565	54.67
	570	57.45
	575	70.43
	580	69.50
	585	49.37
	590	183.35
	595	162.15
	600	109.35
	605	72.38
	610	70.60
	615	58.08
	620	44.13
	625	50.20
	630	40.80
	635	37.91
	640	36.71
	645	38.30
	650	31.24
	655	35.31
	660	45.62
	665	35.82
	670	89.91
	675	36.01
	680	32.57
	685	39.26
	690	23.27
	695	25.30
	700	20.02
	705	17.54
	710	16.25
	715	15.20
	720	15.15
	725	15.22
	730	14.26
	735	12.63
	740	14.75
	745	13.19
	750	17.63
	755	23.38
	760	16.02
	765	24.46
	770	22.05
	775	16.11
	780	12.91
End
